source,title,doi,pii,authors,container_title,published,openaccess,url,abstract
sage,Using Artificial Intelligence Chatbots to Support English-as-a-Foreign Language Students’ Self-Regulated Reading,10.1177/00336882241264030,,Mengru Pan; Kai Guo; Chun Lai,RELC Journal,2024,,https://journals.sagepub.com/doi/pdf/10.1177/00336882241264030,"<jats:p> Self-regulated learning (SRL) has been integrated into English-as-a-Foreign Language (EFL) reading instruction to enhance students’ reading achievement. Evidence indicates that providing personalized support is critical to SRL. However, providing personalized support is time-consuming and challenging to implement in language classrooms. Although personalized support has been built into many online reading systems, the support is often delivered in a one-way manner, with little chance for follow-up discussions. This innovation in practice introduces an artificial intelligence (AI) chatbot developed to provide personalized SRL support for EFL students in reading. The AI chatbot was designed as a reading companion to facilitate active, out-of-class reading that expands in-class instruction. By giving autonomy to students to engage with appropriate reading materials and receive personalized self-regulated reading (SRR) guidance, the innovation empowered learners to overcome challenges in the reading process and facilitated their use of SRR strategies. The pedagogical values of the innovation were explored from students’ perspectives. Future pedagogical directions for AI-supported SRR instruction is also discussed. </jats:p>"
sage,Pioneer of Artificial Intelligence and Trailblazer in Decision-Making,10.1177/2694105820210103011,,Suresh P. Sethi,Management and Business Review,2021,,https://journals.sagepub.com/doi/pdf/10.1177/2694105820210103011,"<jats:p> Artificial intelligence is rapidly transforming the world we know. Suresh Sethi describes the fascinating career of Herbert A. Simon, a father of artificial intelligence, renaissance man, and true polymath who made pioneering contributions to fields ranging from economics to psychology and from management to the philosophy of science. </jats:p>"
sage,Reader service experience system of intelligent library based on artificial intelligence and machine learning,10.3233/jifs-189800,,Wang Songyun,Journal of Intelligent &amp; Fuzzy Systems,2021,,https://content.iospress.com/download?id=10.3233/JIFS-189800,"<jats:p>With the development of social economy and the improvement of science and technology, digital video on the Internet is increasing rapidly, and it has become a new force to promote the development of the times. Most of these videos are stored in the memory, which poses a great challenge to the research and development of the system. The reader service system is an important part of library service. The library uses it to collect information resources, not just for service and work. The document combines the video of library service, the analysis of video recovery and video software requirements of digital library, puts forward the design goal and conception of video search, and puts forward a foundation. From the video data of digital library, video retrieval experiments are gradually carried out. These experimental results show that the number of enhanced dynamic clustering algorithm increases to ensure the complexity of the image.</jats:p>"
sage,An artificial intelligence agent technology based web distance education system,10.3233/jifs-189369,,Ruisheng Li,Journal of Intelligent &amp; Fuzzy Systems,2021,,https://content.iospress.com/download?id=10.3233/JIFS-189369,"<jats:p>Based on the analysis of the characteristics of artificial intelligence and agent, this paper discusses the feasibility of introducing Web services and intelligent agent technology into online teaching and learning and proposes a modern distance education system model based on artificial intelligence agent technology web. The architecture integrates the advantages of Agent technology and Web services. Starting from improving the shortcomings of the traditional Web-based distance teaching system, it strives to increase learners’ self-directed learning interest, monitor students’ emotions, and exchange knowledge between teaching agents. To realize students’ on-demand learning according to their aptitude, teachers’ teaching ultimately improve the system’s flexibility, personalization, and artificial intelligence. Under the guidance of learning communities and other theories, construct learner model ontology inference rules. Based on the learner’s relationship characteristics, the knowledge domain that the learner is interested in is inferred, thus constructing an intelligent information retrieval system. Knowledge retrieval is realized quickly and accurately, thereby verifying the application of learner relationship characteristics in digital learning.</jats:p>"
sage,The Role of Artificial Intelligence in Diagnosis and Management of Laryngeal Disorders,10.1177/01455613231175053,,Tarun Kumar Suvvari,"Ear, Nose &amp; Throat Journal",2023,,http://journals.sagepub.com/doi/pdf/10.1177/01455613231175053,
sage,A study on the knowledge and perception of artificial intelligence,10.1177/03400352231180230,,A Subaveerapandiyan; C Sunanthini; Mohammad Amees,IFLA Journal,2023,,https://journals.sagepub.com/doi/pdf/10.1177/03400352231180230,"<jats:p> This study investigated the knowledge and perception of artificial intelligence among library and information science professionals in Zambia by surveying 245 randomly selected participants. The results show that the library and information science professionals had a favourable and encouraging outlook with regard to artificial intelligence but were also concerned about artificial intelligence replacing librarians’ roles and the barriers to adopting artificial intelligence technologies in Zambian libraries. The article suggests that libraries should consider the study’s findings before implementing artificial intelligence, particularly concerning technology and facilities, librarians’ proficiency in artificial intelligence, and leadership positions in artificial intelligence initiatives. The research can be used as a resource by library boards and associations to develop policies for implementing artificial intelligence in academic libraries, and fills a research vacuum in developing nations like Zambia regarding the knowledge of university and college libraries, and their willingness to use artificial intelligence. </jats:p>"
sage,Predator–prey interactions paradigm: a new tool for artificial intelligence,10.1177/1059712311427195,,Pierre Legreneur; Michel Laurin; Vincent Bels,Adaptive Behavior,2012,,https://journals.sagepub.com/doi/pdf/10.1177/1059712311427195,"<jats:p> Predator–prey interactions are probably one of the key mechanisms for explaining the evolution of organisms in their ecosystems. Scientific fields relevant to understanding the mechanisms of these interactions are as diverse as evolutionary biology, behavioral ecology, ecomorphology, molecular biology, phylogeny, neurosciences, physiology, biomechanics, and robotics. The difficulty in understanding these mechanisms lies therefore (1) in the multi- and interdisciplinary nature of this issue, and (2) in keeping up with very rapid developments in various scientific fields. This Special Issue provides an interdisciplinary approach to predator–prey interactions to identify how phenotypic traits of both types of organisms interact and how each can act as a selective pressure on the evolution of a population of organisms at the different levels of the trophic chain. Moreover, we show that confronting bodies of knowledge that a priori appear as remote as those of robotics and experimental biology or ecology may seem difficult but can provide reciprocal understanding. </jats:p>"
sage,Cutting through the noise: Assessing tools that employ artificial intelligence,10.1177/03400352241304121,,Leticia Antunes Nogueira; Stine Thordarson Moltubakk; Andreas Fagervik; Inga Buset Langfeldt,IFLA Journal,2025,,https://journals.sagepub.com/doi/pdf/10.1177/03400352241304121,"<jats:p> The popularization of artificial intelligence (AI) represents a significant business opportunity for private actors developing tools and services aimed at research and higher education. Academic libraries are often at the receiving end of sales pitches for new tools and could benefit from guidance on how to assess them. Libraries’ assessment of tools is a valuable service to library stakeholders, many of whom may not have sufficient time, the necessary competencies or the inclination to explore the landscape of innovations promising to support their information needs and research endeavours. This article offers concrete guidance concerning what to consider when assessing whether to adopt, endorse and/or invest in innovative information and research tools that make use of AI. The main areas proposed for reflection concern (a) tool purpose, design and technical aspects; (b) information literacy, academic craftsmanship and integrity; (c) ethics and the political economy of AI. </jats:p>"
sage,Hyper-Personalization for Customer Engagement with Artificial Intelligence,10.1177/2694105820230301006,,Thomas H. Davenport,Management and Business Review,2023,,https://journals.sagepub.com/doi/pdf/10.1177/2694105820230301006,"<jats:p> Personalization based on customer attributes and behavior is a familiar concept among marketers, and artificial intelligence is making it increasingly effective. AI-based hyper-personalization employs both sophisticated methods and far more data than previous methods and is far more precise as a result. Thomas H. Davenport discusses the role of AI in personalization as well as the growing backlash against personalization fueled by data privacy concerns. </jats:p>"
sage,The Adoption of Artificial Intelligence Technologies in Arab Newsrooms: Potentials and Challenges,10.1177/27523543241291068,,Zahera Harb; Rana Arafat,Emerging Media,2024,,https://journals.sagepub.com/doi/pdf/10.1177/27523543241291068,"<jats:p> Arab newsrooms and journalists are still attempting to process how to benefit from using artificial intelligence (AI) in their daily news production. Many have started experimenting with generative AI. However, in countries with strong economies, or in newsrooms funded by strong economies like in the UAE, Saudi Arabia, and Qatar, news organizations have endorsed AI technologies beyond ChatGPT and similar tools. The majority of Arab journalists, however, are yet to understand what is meant by AI. Very few news organizations in the region have strategically approached the question of AI. Arab newsrooms need to examine when and why they need to use AI technologies, whether they have the infrastructure or can afford the resources. Implementing AI in Arab newsrooms presents an additional set of challenges, including language complexities, cultural sensitivities, potential biases in algorithms, and the need for tailored solutions that resonate with local audiences. The ethical implications present its own set of challenges. ChatGPT has proven to generate inaccurate data in Arabic. Resources are to be put in place to ensure the model is trained on a diverse and comprehensive dataset of Arabic text. Implementing bias detection and mitigation techniques to ensure the models are free from biases and offensive content is crucial. Newsrooms operating in authoritarian regimes have to be aware of governments' attempts to use generative AI to whitewash and promote state-centered actions and policies. Maintaining editorial integrity remains an important consideration. </jats:p>"
sage,Design of computer network security defense system based on artificial intelligence and neural network,10.3233/jifs-189794,,Keqiang Zhan,Journal of Intelligent &amp; Fuzzy Systems,2021,,https://content.iospress.com/download?id=10.3233/JIFS-189794,"<jats:p>In recent years, the application of network technology has become popular, and the application of the Internet has occupied a large proportion in people’s daily life. The issue of network security has also begun to be paid attention to. In recent years, due to the rapid expansion of network applications, malicious events such as network threats have occurred from time to time. Many computers do not have a good protection structure so that they are often vulnerable to attacks during network interconnection. Traditional computer protection measures are border-based protection, but with the development of network technology, this protection system can no longer guarantee computer security. Therefore, in order to keep computers safe in the current network environment, the role of artificial intelligence in the computer field should be given full play. The artificial intelligence analysis system can analyze and predict the situation of computer network security based on the situation of network security. This paper integrates convolutional neural network algorithms on the basis of traditional machine learning to establish a new network intrusion model. This paper verifies the feasibility of the model through experiments, and the experimental results show that the accuracy of the new model proposed in this paper can reach more than 90% for KDDCUP99 data detection. In addition, traditional computer protection systems have many errors when dealing with DNN attack detection. In order to reduce the occurrence of this situation, this paper proposes a standardized attack detection model based on deep nerves. The detection precision of this model is higher and the results obtained are more accurate. In addition, this new model can also synthesize the impact of different network attacks on the security situation, and construct attack situation predictions for computer systems.</jats:p>"
sage,Artificial Intelligence and Political Deepfakes: Shaping Citizen Perceptions Through Misinformation,10.1177/09732586241277335,,Mina Momeni,Journal of Creative Communications,2024,,https://journals.sagepub.com/doi/pdf/10.1177/09732586241277335,"<jats:p> In the post-truth age, political conspiracies circulate rapidly on social media, cultivating false narratives, while challenging the public’s ability to distinguish truth from fiction. ‘Deepfakes’ represent the most recent type of misinformation. They display deceitful representations of events to lead audiences to believe in fabricated realities. There has been limited research on deepfakes in political communications. As this technology progresses, deepfakes look deceptively authentic; thus, it is necessary to explore their effects on public perceptions. This study examines viewers’ comments on an Instagram-published deepfake video of Hillary Clinton to understand the impact of this technology. The results demonstrate that individuals struggle to identify deepfake videos and that their opinions are affected by this persuasive type of misinformation. This study also explores different ethical concerns posed by political deepfakes. By offering insights into public reactions to manipulated content, this study contributes to our understanding of the political effects of AI-fabricated content. </jats:p>"
sage,"Artificial intelligence is not the future, it is the now",10.3233/isu-190066,,Michael Puscar,Information Services and Use,2019,,https://journals.sagepub.com/doi/pdf/10.3233/ISU-190066,"<jats:p> This paper is based upon a presentation given at the NFAIS conference on Artificial Intelligence that was held May 15–16, 2019 in Alexandria, VA, USA. In it the author discusses real world examples of companies that are deploying machine learning and artificial intelligence technology, the goal of which is to empower the readers with information that will allow them to begin work on AI projects in their respective organizations immediately. Various open source tools and strategies for funding AI projects are also discussed. </jats:p>"
sage,Artificial intelligence applications in financial forecasting – a survey and some empirical results,10.3233/idt-140211,,Binoy B. Nair; V.P. Mohandas,Intelligent Decision Technologies,2014,,https://content.iospress.com/download?id=10.3233/IDT-140211,
sage,"Artificial Intelligence, Discretion, and Bureaucracy",10.1177/0275074019856123,,Justin B. Bullock,The American Review of Public Administration,2019,,https://journals.sagepub.com/doi/pdf/10.1177/0275074019856123,"<jats:p> This essay highlights the increasing use of artificial intelligence (AI) in governance and society and explores the relationship between AI, discretion, and bureaucracy. AI is an advanced information communication technology tool (ICT) that changes both the nature of human discretion within a bureaucracy and the structure of bureaucracies. To better understand this relationship, AI, discretion, and bureaucracy are explored in some detail. It is argued that discretion and decision-making are strongly influenced by intelligence, and that improvements in intelligence, such as those that can be found within the field of AI, can help improve the overall quality of administration. Furthermore, the characteristics, strengths, and weaknesses of both human discretion and AI are explored. Once these characteristics are laid out, a further exploration of the role AI may play in bureaucracies and bureaucratic structure is presented, followed by a specific focus on systems-level bureaucracies. In addition, it is argued that task distribution and task characteristics play a large role, along with the organizational and legal context, in whether a task favors human discretion or the use of AI. Complexity and uncertainty are presented as the major defining characteristics for categorizing tasks. Finally, a discussion is provided about the important cautions and concerns of utilizing AI in governance, in particular, with respect to existential risk and administrative evil. </jats:p>"
sage,"Justice, injustice, and artificial  intelligence: Lessons from political  theory and philosophy",10.1177/20539517221080676,,Lucia M. Rafanelli,Big Data &amp; Society,2022,,https://journals.sagepub.com/doi/pdf/10.1177/20539517221080676,"<jats:p> Some recent uses of artificial intelligence for (for example) facial recognition, evaluating resumes, and sorting photographs by subject matter have revealed troubling disparities in performance or impact based on the demographic traits (like race and gender) of subject populations. These disparities raise pressing questions about how using artificial intelligence can work to promote justice or entrench injustice. Political theorists and philosophers have developed nuanced vocabularies and theoretical frameworks for understanding and adjudicating disputes about what justice requires and what constitutes injustice. The interdisciplinary community committed to understanding and conscientiously using big data could benefit from this work. Thus, in the spirit of encouraging cross-disciplinary dialogue and collaboration, this piece examines contemporary scholarship in political theory and philosophy to illustrate some of the vocabularies and frameworks political theorists and philosophers have developed for thinking about justice and injustice. It then draws on these frameworks to illuminate how the use of artificial intelligence can implicate questions of justice, with a focus on institutional discrimination, structural injustice, and epistemic injustice. Ultimately, the piece argues that the use of artificial intelligence—far from representing a decision to take power out of human hands—represents a novel way of harnessing human power, making questions of justice central to its conscientious undertaking. </jats:p>"
sage,Artificial Intelligence and Medicine: Discussion Paper,10.1177/014107688708000910,,D J Hand,Journal of the Royal Society of Medicine,1987,,https://journals.sagepub.com/doi/pdf/10.1177/014107688708000910,
sage,Artificial intelligence in obstructive sleep apnea: A bibliometric analysis,10.1177/20552076251324446,,Xing An; Jie Zhou; Qiang Xu; Zhihui Zhao; Weihong Li,DIGITAL HEALTH,2025,,https://journals.sagepub.com/doi/pdf/10.1177/20552076251324446,"<jats:sec>
            <jats:title>Objective</jats:title>
            <jats:p>To conduct a bibliometric analysis using VOSviewer and Citespace to explore the current applications, trends, and future directions of artificial intelligence (AI) in obstructive sleep apnea (OSA).</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Methods</jats:title>
            <jats:p>On 13 September 2024, a computer search was conducted on the Web of Science Core Collection dataset published between 1 January 2011, and 30 August 2024, to identify literature related to the application of AI in OSA. Visualization analysis was performed on countries, institutions, journal sources, authors, co-cited authors, citations, and keywords using Vosviewer and Citespace, and descriptive analysis tables were created by using Microsoft Excel 2021 software.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Results</jats:title>
            <jats:p>A total of 867 articles were included in this study. The number of publications was low and stable from 2011 to 2016, with a significant increase after 2017. China had the highest number of publications. Alvarez, Daniel, and Hornero, Roberto were the two most prolific authors. Universidad de Valladolid and the IEEE Journal of Biomedical and Health Informatics were the most productive institution and journal, respectively. The top three authors in terms of co-citation frequency are Hassan, Ar, Young, T, and Vicini, C. “Estimation of the global prevalence and burden of obstructive sleep apnoea: a literature-based analysis” was cited the most frequently. Keywords such as “OSA,” “machine learning,” “Electrocardiography,” and “deep learning” were dominant.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Conclusion</jats:title>
            <jats:p>AI's application in OSA research is expanding. This study indicates that AI, particularly deep learning, will continue to be a key research area, focusing on diagnosis, identification, personalized treatment, prognosis assessment, telemedicine, and management. Future efforts should enhance international cooperation and interdisciplinary communication to maximize the potential of AI in advancing OSA research, comprehensively empowering sleep health, bringing more precise, convenient, and personalized medical services to patients and ushering in a new era of sleep health.</jats:p>
          </jats:sec>"
sage,Reflections on and prospects of artificial intelligence: From metaphysical and physical perspectives,10.1177/20966083211056988,,Dingcheng Ren,Cultures of Science,2021,,https://journals.sagepub.com/doi/pdf/10.1177/20966083211056988,
sage,Artificial Intelligence-Generated and Human Expert-Designed Vocabulary Tests: A Comparative Study,10.1177/21582440221082130,,Luo Yunjiu; Wei Wei; Ying Zheng,Sage Open,2022,,https://journals.sagepub.com/doi/pdf/10.1177/21582440221082130,"<jats:p> Artificial intelligence (AI) technologies have the potential to reduce the workload for the second language (L2) teachers and test developers. We propose two AI distractor-generating methods for creating Chinese vocabulary items: semantic similarity and visual similarity. Semantic similarity refers to antonyms and synonyms, while visual similarity refers to the phenomenon that two phrases share one or more characters in common. This study explores the construct validity of the two types of selected-response vocabulary tests (AI-generated items and human expert-designed items) and compares their item difficulty and item discrimination. Both quantitative and qualitative data were collected. Seventy-eight students from Beijing Language and Culture University were asked to respond to AI-generated and human expert-designed items respectively. Students’ scores were analyzed using the two-parameter item response theory (2PL-IRT) model. Thirteen students were then invited to report their test taking strategies in the think-aloud section. The findings from the students’ item responses revealed that the human expert-designed items were easier but had more discriminating power than the AI-generated items. The results of think-aloud data indicated that the AI-generated items and expert-designed items might assess different constructs, in which the former elicited test takers’ bottom-up test-taking strategies while the latter seemed more likely to trigger test takers’ rote memorization ability. </jats:p>"
sage,Commentary: Artificial Intelligence in nursing: trustworthy or reliable?,10.1177/17449871231215746,,Dawn Dowding,Journal of Research in Nursing,2024,,https://journals.sagepub.com/doi/pdf/10.1177/17449871231215746,
sage,Artificial intelligence for identification and characterization of colonic polyps,10.1177/26317745211014698,,Nasim Parsa; Michael F. Byrne,Therapeutic Advances in Gastrointestinal Endoscopy,2021,,https://journals.sagepub.com/doi/pdf/10.1177/26317745211014698,"<jats:p> Colonoscopy remains the gold standard exam for colorectal cancer screening due to its ability to detect and resect pre-cancerous lesions in the colon. However, its performance is greatly operator dependent. Studies have shown that up to one-quarter of colorectal polyps can be missed on a single colonoscopy, leading to high rates of interval colorectal cancer. In addition, the American Society for Gastrointestinal Endoscopy has proposed the “resect-and-discard” and “diagnose-and-leave” strategies for diminutive colorectal polyps to reduce the costs of unnecessary polyp resection and pathology evaluation. However, the performance of optical biopsy has been suboptimal in community practice. With recent improvements in machine-learning techniques, artificial intelligence–assisted computer-aided detection and diagnosis have been increasingly utilized by endoscopists. The application of computer-aided design on real-time colonoscopy has been shown to increase the adenoma detection rate while decreasing the withdrawal time and improve endoscopists’ optical biopsy accuracy, while reducing the time to make the diagnosis. These are promising steps toward standardization and improvement of colonoscopy quality, and implementation of “resect-and-discard” and “diagnose-and-leave” strategies. Yet, issues such as real-world applications and regulatory approval need to be addressed before artificial intelligence models can be successfully implemented in clinical practice. In this review, we summarize the recent literature on the application of artificial intelligence for detection and characterization of colorectal polyps and review the limitation of existing artificial intelligence technologies and future directions for this field. </jats:p>"
sage,Classroom interaction strategies based on artificial intelligence,10.1177/14727978251362695,,Mincheng Yuan,Journal of Computational Methods in Sciences and Engineering,2025,,https://journals.sagepub.com/doi/pdf/10.1177/14727978251362695,"<jats:p>With the rapid development of artificial intelligence technology in the field of education, it has become an important research field to explore its application and influence in classroom interaction. This study evaluated the effect of artificial intelligence AIDS on teaching effectiveness by comparing the experimental group and the control group’s academic performance, class participation and satisfaction. Studies have found that students who use AI tools perform better in terms of learning outcomes and classroom engagement. In addition, through linear regression models and statistical significance tests, the results show that AI tools have a significant effect in increasing students’ learning interest and satisfaction. However, the study also faced the limitations of sample size and lack of long-term effect analysis. Future studies could expand the sample size and conduct long-term follow-up to fully assess the potential of AI tools for educational applications. This study provides a new perspective for understanding the application of artificial intelligence in the field of education and points the way for future educational practice and technology development.</jats:p>"
sage,Artificial intelligence in healthcare: An essential guide for health leaders,10.1177/0840470419873123,,Mei Chen; Michel Decary,Healthcare Management Forum,2019,,https://journals.sagepub.com/doi/pdf/10.1177/0840470419873123,"<jats:p> Artificial Intelligence (AI) is evolving rapidly in healthcare, and various AI applications have been developed to solve some of the most pressing problems that health organizations currently face. It is crucial for health leaders to understand the state of AI technologies and the ways that such technologies can be used to improve the efficiency, safety, and access of health services, achieving value-based care. This article provides a guide to understand the fundamentals of AI technologies (ie, machine learning, natural language processing, and AI voice assistants) as well as their proper use in healthcare. It also provides practical recommendations to help decision-makers develop an AI strategy that can support their digital healthcare transformation. </jats:p>"
sage,Perspectives on development of biomedical polymer materials in artificial intelligence age,10.1177/08853282231151822,,Shijin Xie,Journal of Biomaterials Applications,2023,,https://journals.sagepub.com/doi/pdf/10.1177/08853282231151822,"<jats:p> Polymer materials are widely used in biomedicine, chemistry and material science, whose traditional preparations are mainly based on experience, intuition and conceptual insight, having been applied to the development of many new materials, but facing great challenges due to the vast design space for biomedical polymers. So far, the best way to solve these problems is to accelerate material design through artificial intelligence, especially machine learning. Herein, this paper will introduce several successful cases, and analyze the latest progress of machine learning in the field of biomedical polymers, then discuss the opportunities of this novel method. In particular, this paper summarizes the material database, open-source determination tools, molecular generation methods and machine learning models that have been used for biopolymer synthesis and property prediction. Overall, machine learning could be more effectively deployed on the material design of biomedical polymers, and it is expected to become an extensive driving force to meet the huge demand for customized designs. </jats:p>"
sage,Artificial intelligence mechanisms for management of QoS-aware connectivity in Internet of vehicles,10.3233/jhs-220692,,Alireza Souri,Journal of High Speed Networks,2022,,https://content.iospress.com/download?id=10.3233/JHS-220692,"<jats:p>Today, Internet of Things (IoT) has provided intelligent interactions between sensors, smart devices, actuators, and cloud-based applications to ease human life. Currently, IoT-based connectivity management systems use computer-assisted learning methods to increase learning level and better understanding of the curriculums for students in universities, schools and research centers. On the other hand, virtual connectivity management systems are applied to facilitate teaching and learning methods under taken of pandemic effects. Because, data mining methods have important effect to enhancement and navigate IoT-based connectivity management systems, this paper presents a technical analysis on Artificial Intelligence (AI) approaches for connectivity management systems in IoT environments. This paper provides a comprehensive perspective on vehicular communication systems, Internet of Vehicles (IoV) methods and Vehicular Ad Hoc Network (VANET) environments that have evaluated using machine learning, fuzzy logic and intelligent algorithms. Also, applied evaluation metrics to predict and detect efficient connectivity methods, succeed learning models and enhancement of IoT-based connectivity management systems are discussed and analyzed for existing AI approaches. Finally, new research directions and emerging challenges are outlined to improve the performance of advanced IoT-based connectivity management systems.</jats:p>"
sage,Artificial Intelligence in Dentistry: Chances and Challenges,10.1177/0022034520915714,,F. Schwendicke; W. Samek; J. Krois,Journal of Dental Research,2020,,https://journals.sagepub.com/doi/pdf/10.1177/0022034520915714,"<jats:p> The term “artificial intelligence” (AI) refers to the idea of machines being capable of performing human tasks. A subdomain of AI is machine learning (ML), which “learns” intrinsic statistical patterns in data to eventually cast predictions on unseen data. Deep learning is a ML technique using multi-layer mathematical operations for learning and inferring on complex data like imagery. This succinct narrative review describes the application, limitations and possible future of AI-based dental diagnostics, treatment planning, and conduct, for example, image analysis, prediction making, record keeping, as well as dental research and discovery. AI-based applications will streamline care, relieving the dental workforce from laborious routine tasks, increasing health at lower costs for a broader population, and eventually facilitate personalized, predictive, preventive, and participatory dentistry. However, AI solutions have not by large entered routine dental practice, mainly due to 1) limited data availability, accessibility, structure, and comprehensiveness, 2) lacking methodological rigor and standards in their development, 3) and practical questions around the value and usefulness of these solutions, but also ethics and responsibility. Any AI application in dentistry should demonstrate tangible value by, for example, improving access to and quality of care, increasing efficiency and safety of services, empowering and enabling patients, supporting medical research, or increasing sustainability. Individual privacy, rights, and autonomy need to be put front and center; a shift from centralized to distributed/federated learning may address this while improving scalability and robustness. Lastly, trustworthiness into, and generalizability of, dental AI solutions need to be guaranteed; the implementation of continuous human oversight and standards grounded in evidence-based dentistry should be expected. Methods to visualize, interpret, and explain the logic behind AI solutions will contribute (“explainable AI”). Dental education will need to accompany the introduction of clinical AI solutions by fostering digital literacy in the future dental workforce. </jats:p>"
sage,Observance of Smart Administration to Deliver Smart Services in Smart Cities in virtue of Artificial Intelligence and Inter of Things: An empirical analysis,10.31124/advance.19914799,,Syed Asad Abbas Bokhari; Myeong SeungHwan,,2022,,https://ndownloader.figshare.com/files/35369704,"<jats:p>&lt;p&gt;  Artificial intelligence (AI) and the Internet of Things (IoT) are vital to the development of smart cities and have a substantial impact on the delivery of smart services. The primary objective of this study is to provide substantial support for the notion that AI and IoT have a significant impact on the delivery of smart services in smart cities, as well as how smart administration in smart cities mediates this relationship. Government leaders and decision-makers around the world are vigorously changing and implementing dynamic policies to administer healthcare, education, infrastructure and disaster management, and other government services, particularly in backlash to the unique COVID-19 pandemic. It is now more essential than ever to comprehend how developed and emergent AI and IoT technologies might assist smart city administration in delivering smart services. We examined our hypotheses using data from 550 university graduate students in SPSS 26 and discovered that deploying AI and IoT in smart cities has a significant positive impact on smart service delivery and that this direct relationship is substantially mediated by the smart city administration.&lt;/p&gt;</jats:p>"
sage,Letting living intelligence put the artificial version in its place,10.1177/0268396220980741,,Igor Aleksander,Journal of Information Technology,2021,,https://journals.sagepub.com/doi/pdf/10.1177/0268396220980741,
sage,The Construction of Work in Artificial Intelligence,10.1177/016224399301800404,,Diana E. Forsythe,"Science, Technology, &amp; Human Values",1993,,https://journals.sagepub.com/doi/pdf/10.1177/016224399301800404,"<jats:p>Although technology is often viewed as value-free, an anthropological perspective suggests that technological tools embody values and assumptions of their builders. Drawing upon extended field research, this article investigates the construction of work in the expert systems community of artificial intelligence (AI). Describing systematic deletions in practitioners' representations of their own work, the article relates these to both the selectivity of conventional knowledge acquisition procedures and the tendency of expert systems to (in the practitioners' words) ""fall off the knowledge cliff."" Although system builders see the latter problem as purely technical, this article suggests that it is also the result of nontechnical factors, including the system builders' own tacit assump tions. This article supports the view that technology has a cultural dimension.</jats:p>"
sage,Defence cooperation in artificial intelligence: Bridging the transatlantic gap for a stronger Europe,10.1177/17816858221089372,,Edward Hunter Christie,European View,2022,,https://journals.sagepub.com/doi/pdf/10.1177/17816858221089372,"<jats:p> This article provides a brief overview of European and transatlantic defence cooperation in the area of artificial intelligence. As states race forward to achieve superiority in artificial intelligence, including its military applications, NATO allies and partner nations on both sides of the Atlantic have a strong incentive to cooperate closely and ensure the collective West can maintain its technological edge. However, large gaps remain between the US and the EU on certain key indicators. To ensure greater European performance and relevance, it is desirable to focus on two strategic priorities: investment volumes, both public and private, which need to be significantly increased; and the full use of collaborative mechanisms involving the US. </jats:p>"
sage,Digital discretion and public administration in Africa: Implications for the use of artificial intelligence,10.1177/02666669221117526,,Paul Plantinga,Information Development,2022,,https://journals.sagepub.com/doi/pdf/10.1177/02666669221117526,"<jats:p> African public administrations are in an especially difficult position with respect to the adoption of artificial intelligence (AI), in both how they harness its benefits but also in managing potential harms. Through a narrative review of existing research, this paper synthesises findings from previous digital government implementations on the African continent, and considers the implications for AI use. The analysis is centred on the way public officials are bypassed or empowered to work with emerging technologies, and the influence of public service values on their adoption. Four concerns emerge as relevant: Integrity of recommendations provided by decision-support systems, including how they are influenced by local organisational practices and the reliability of underlying infrastructures; Inclusive decision-making that balances the (assumed) objectivity of data-driven algorithms and the influence of different stakeholder groups; Exception and accountability in how digital and AI platforms are funded, developed, implemented and used; and an expectation of Complete understanding of people and events through the integration of traditionally dispersed data sources and systems, and how policy actors seek to mitigate the risks associated with this aspiration. </jats:p>"
sage,The platform as factory: Crowdwork and the hidden labour behind artificial intelligence,10.1177/0309816819899410,,Moritz Altenried,Capital &amp; Class,2020,,https://journals.sagepub.com/doi/pdf/10.1177/0309816819899410,"<jats:p> This article analyses crowdwork platforms where various forms of digital labour are outsourced to digital workers across the globe. The labour of these workers is, among other things, a crucial component in the production, development and support of artificial intelligence. Crowdwork platforms are an extreme example of new forms of automated measurement, management and control of labour allowing, in turn, for the creation of hyperflexible and highly scalable workforces. Particularly on so-called microtask platforms, work is characterised by decomposition, standardisation, automated management and surveillance, as well as algorithmically organised cooperation between a great number of workers. Analysing these platforms as a paradigmatic example of an emerging digital Taylorism, the article goes on to argue that this allows the platforms to assemble a deeply heterogeneous set of workers while bypassing the need to spatially and subjectively homogenise them. These platforms create a global on-demand workforce, working in their private homes or Internet cafes. As a result, crowdwork taps into labour pools hitherto almost inaccessible to wage labour. The second part of the article investigates this tendency by looking at two sets of workers: women shouldering care responsibilities, who now can work on crowdwork platforms while performing domestic labour, as well as digital workers in the Global South. While there are clear specifics of digital crowdwork, it is also an expression of broader transformations within the world of work, concerning, for example, new forms of algorithmic management just as the return of very old forms of exploitation such as the piece wage. </jats:p>"
sage,Book Review Essay: Questioning Humans versus Machines: Artificial Intelligence in Class Conflict,10.1177/00018392221095682,,David Stark,Administrative Science Quarterly,2022,,https://journals.sagepub.com/doi/pdf/10.1177/00018392221095682,
